transaction_id,vin,fuel_liters,odometer_reading,timestamp
TXN_2191,7J32P7G4,44.03,50008,2026-03-20 13:04:00
TXN_567,F1DPMZKF,68.25,48168,2026-03-18 04:52:00
TXN_3244,JB1OQHSG,57.8,40582,2026-04-28 08:04:00
TXN_4834,VLFZSOU1,80.0,35600,2026-02-05 02:51:00
TXN_3112,FAQVX67A,67.71,38922,2026-02-24 22:23:00
TXN_3023,L9D7KBCH,17.66,49661,2026-02-14 13:45:00
TXN_1365,9Z608PEO,26.37,49871,2026-04-23 12:52:00
TXN_4388,CXZ3HGVA,36.33,19459,2026-04-16 03:06:00
TXN_347,YFWOOMLN,37.3,20288,2026-01-22 03:57:00
TXN_1102,IOES8ZWC,106.18,12750,2026-03-11 07:37:00
TXN_3295,QN6GKGP2,36.18,34756,2026-03-07 05:38:00
TXN_2198,VQP1TS0O,86.01,26130,2026-03-01 11:04:00
TXN_56,WHXIO129,127.06,12588,2026-03-20 02:02:00
TXN_4858,3ANEHN6B,30.71,30137,2026-01-05 10:23:00
TXN_2642,LQBGKFWD,68.41,30603,2026-04-26 06:33:00
TXN_410,NEL8LPKI,74.84,40437,2026-02-14 10:38:00
TXN_3442,8LOUB87G,70.11,23724,2026-04-29 15:37:00
TXN_4460,KXR6E99S,34.11,29037,2026-01-16 08:27:00
TXN_1756,Z38WWNBG,61.52,21386,2026-04-30 10:58:00
TXN_3988,0PJFSVFZ,70.36,19544,2026-01-07 21:52:00
TXN_792,F2FHR2F2,52.87,14490,2026-01-26 23:03:00
TXN_4439,13LUI17N,46.09,43841,2026-01-04 20:26:00
TXN_200,IAE7MYJO,60.6,11323,2026-05-01 09:46:00
TXN_3662,93Z4PURA,102.02,27837,2026-04-10 15:17:00
TXN_3449,WY7YYQUZ,26.85,17140,2026-01-13 08:17:00
TXN_4809,ZG5ZRT16,47.9,20450,2026-01-31 07:25:00
TXN_763,DRHW6TL1,60.48,42461,2026-03-27 21:41:00
TXN_393,XBRT8NLD,79.13,26911,2026-05-01 22:01:00
TXN_4697,344TB7KY,42.42,32228,2026-03-05 06:28:00
TXN_4594,QCHK8PJJ,73.45,23217,2026-01-12 22:51:00
TXN_1337,125LDWQ2,53.12,21603,2026-02-16 05:07:00
TXN_2452,ES1FFXLU,47.91,40498,2026-02-28 07:11:00
TXN_592,ER8CDA47,46.11,36111,2026-04-01 19:29:00
TXN_1700,YGKU5RTO,23.76,23226,2026-03-23 14:18:00
TXN_4757,RJNOAI2Q,19.55,17356,2026-04-25 14:20:00
TXN_4223,8RNFY44N,38.78,46602,2026-01-04 14:51:00
TXN_278,ZPFAGSJ5,46.96,23681,2026-02-10 00:32:00
TXN_4650,DMFSS5F5,78.85,25981,2026-03-02 06:30:00
TXN_4876,AAIYQKZB,42.56,32103,2026-01-08 08:37:00
TXN_95,H87BNCTE,74.42,22238,2026-04-23 06:08:00
TXN_876,492B6URB,53.33,25205,2026-03-16 13:12:00
TXN_4921,MS7QLVYY,33.38,27495,2026-04-01 17:37:00
TXN_2770,R8QGBM7A,69.5,28953,2026-02-04 23:34:00
TXN_4078,U9GMSZ2P,42.79,27055,2026-02-01 20:22:00
TXN_1547,BUXMQ9XE,100.25,31194,2026-01-26 17:53:00
TXN_2166,1KOVR22S,42.09,28103,2026-02-21 21:03:00
TXN_2132,INN5PKIV,42.54,45798,2026-02-13 09:19:00
TXN_286,C8O61GL3,84.5,16461,2026-02-15 14:43:00
TXN_2018,NNLDPK08,22.49,36770,2026-05-01 15:25:00
TXN_4219,30UQZEVR,82.81,45454,2026-03-26 12:31:00
TXN_2277,XU6V6V2V,25.36,29755,2026-02-25 06:39:00
TXN_2448,4UIDH32K,41.28,22165,2026-04-04 23:28:00
TXN_374,3ORTEBL9,73.45,13984,2026-02-19 15:01:00
TXN_4364,CA8JLM74,52.3,26971,2026-01-26 19:23:00
TXN_2050,NPC33ENB,54.69,24131,2026-01-09 13:25:00
TXN_1219,55MQW2QV,52.99,38549,2026-03-12 01:38:00
TXN_4321,4L0SLU6B,54.42,34242,2026-04-19 12:21:00
TXN_1574,862X3JKW,19.11,42816,2026-03-14 00:26:00
TXN_3474,C3WTVOKZ,48.32,42228,2026-02-09 00:14:00
TXN_2480,PNFCQQBR,85.66,16408,2026-01-14 19:44:00
TXN_3007,60RQOD7X,66.51,32383,2026-01-22 11:00:00
TXN_357,UJ7LGFNG,70.39,30042,2026-04-04 11:34:00
TXN_2728,9XND6QGB,60.67,25085,2026-04-14 07:49:00
TXN_2756,CE0PGQLF,77.21,22220,2026-04-02 12:32:00
TXN_900,I4KQKZHP,62.3,25928,2026-03-30 14:43:00
TXN_3457,D1RYR5ON,38.83,39498,2026-04-14 23:49:00
TXN_746,0KFM3YOB,90.79,11055,2026-03-24 04:38:00
TXN_854,RWZX4SS7,61.45,38748,2026-02-23 19:20:00
TXN_316,WCZ558TG,62.69,44288,2026-04-16 04:12:00
TXN_3649,8657H3U2,88.38,13585,2026-04-10 03:03:00
TXN_427,HXYTLNTK,27.47,28730,2026-02-17 22:29:00
TXN_1469,5ACSPOE2,93.69,25829,2026-03-06 03:30:00
TXN_3445,6SGCVIGF,36.12,26057,2026-03-20 01:46:00
TXN_2256,7I4YAQ71,23.56,12417,2026-01-10 09:24:00
TXN_1059,35GR3YUG,57.86,20759,2026-04-13 00:03:00
TXN_4403,AW9SILME,86.4,43684,2026-03-12 07:33:00
TXN_4843,O9XW68YH,50.47,23420,2026-01-28 18:41:00
TXN_4485,E74AF7V9,21.87,41282,2026-03-26 08:51:00
TXN_1119,CFDOLLYO,47.73,30676,2026-03-08 17:27:00
TXN_109,PB9COLRX,71.61,16881,2026-03-17 21:33:00
TXN_4737,73N1GE1G,88.62,18886,2026-01-17 05:29:00
TXN_4343,UH12RA5Z,21.95,38338,2026-02-14 10:55:00
TXN_1569,UW9CPMGL,63.88,27235,2026-03-05 05:05:00
TXN_3362,ZX0UQ3I0,20.95,45003,2026-01-12 21:45:00
TXN_1617,DRLVEB5D,68.74,23779,2026-04-27 10:36:00
TXN_2294,NQTD5JJR,30.58,17700,2026-02-16 00:39:00
TXN_387,X78Q9JUG,59.12,26068,2026-02-04 16:39:00
TXN_4546,TJE0GHX2,33.61,48415,2026-01-23 17:55:00
TXN_4549,YQWVFMPP,38.32,29263,2026-03-05 10:44:00
TXN_4214,KU2S6ZBT,103.78,44126,2026-03-07 08:53:00
TXN_28,HE4ENLX3,40.53,49266,2026-03-14 01:36:00
TXN_1842,3TGWOKM5,45.99,34389,2026-01-28 19:35:00
TXN_184,L7JGWASG,50.69,48717,2026-03-15 11:58:00
TXN_4154,ZIF0QK9M,31.9,32677,2026-02-23 20:45:00
TXN_3619,WFBTTL4G,71.1,16261,2026-01-29 07:19:00
TXN_4474,AM4K3BLG,34.86,19925,2026-04-04 01:21:00
TXN_3628,BZ6NRNU8,75.19,35206,2026-03-13 20:47:00
TXN_4989,K48E3CII,36.75,23354,2026-03-13 02:55:00
TXN_4369,8V7W5E8F,82.87,19233,2026-03-11 09:39:00
TXN_1802,KK23PWJD,84.99,42399,2026-02-11 14:17:00
TXN_541,D9M2M36K,39.25,15509,2026-02-11 09:20:00
TXN_1135,JIRRVUQU,52.04,25216,2026-01-27 14:12:00
TXN_3827,2ZEK73GR,40.62,22907,2026-04-13 17:16:00
TXN_4649,4NC1O20L,31.57,42706,2026-01-13 19:26:00
TXN_385,NO4EKPU4,20.43,27194,2026-01-10 04:08:00
TXN_4855,CE2HMWCD,23.31,50107,2026-04-05 02:43:00
TXN_1693,LZ6Y05XJ,93.74,25316,2026-03-17 21:28:00
TXN_826,3IEXGBK0,64.7,48557,2026-03-23 06:59:00
TXN_4560,TLCYNBYV,67.82,44167,2026-03-20 07:28:00
TXN_665,DK5E526E,59.45,47809,2026-04-08 21:12:00
TXN_4905,BDX9WD39,83.45,15166,2026-03-15 14:10:00
TXN_4670,I3VHECO5,26.42,48931,2026-03-10 05:13:00
TXN_2584,QWZ4YDVK,21.69,35682,2026-01-11 14:13:00
TXN_1007,77YDRKFU,55.48,34114,2026-01-14 05:45:00
TXN_2209,7RECKV8I,63.69,37955,2026-03-12 11:45:00
TXN_3570,WDLVC361,21.57,19492,2026-01-25 21:10:00
TXN_836,Y8Y2VVYK,64.46,16699,2026-03-15 16:02:00
TXN_1241,WDVRQ33C,60.76,14036,2026-01-06 22:10:00
TXN_3151,7V4OPHDP,52.47,13928,2026-01-05 22:10:00
TXN_122,F09YNKPK,53.79,36618,2026-01-30 03:45:00
TXN_4299,LP246W0L,71.09,23311,2026-04-22 19:12:00
TXN_3483,ACXJGYN0,25.37,16414,2026-04-13 12:21:00
TXN_290,G6IIVX4T,69.74,31572,2026-03-06 02:54:00
TXN_4383,KW3KYMH8,71.34,46144,2026-01-17 11:49:00
TXN_822,ALVLO1RC,31.97,29525,2026-02-23 17:54:00
TXN_4186,YP9IJ0US,78.24,33882,2026-01-16 12:04:00
TXN_3694,MFYVDBRB,45.5,38251,2026-01-21 03:57:00
TXN_2465,CF3QWSPR,80.97,12594,2026-02-21 10:57:00
TXN_14,XTGI1KVL,42.07,16246,2026-01-14 14:20:00
TXN_2401,2RKO9LSN,21.7,27448,2026-03-13 13:37:00
TXN_2667,8NIJD7GD,75.38,31466,2026-02-25 02:02:00
TXN_3835,NSHH8JQ2,62.76,44506,2026-02-01 18:08:00
TXN_4863,LHFHY1JB,24.24,22317,2026-02-06 21:57:00
TXN_1595,X3RX2JBI,42.83,49549,2026-02-24 10:21:00
TXN_667,IWQ031QW,95.77,22036,2026-04-21 14:17:00
TXN_1400,AS1YADGH,18.47,22711,2026-03-18 04:24:00
TXN_3638,6X4F2WEA,36.86,31600,2026-01-08 03:12:00
TXN_1908,16PHXX3Q,43.24,44559,2026-02-09 14:36:00
TXN_4682,24XJYLNU,18.56,11438,2026-01-12 18:26:00
TXN_98,OSNJIUZF,99.21,21168,2026-01-03 17:13:00
TXN_3688,JGY18ALD,96.17,24340,2026-04-27 04:25:00
TXN_4481,TRLWE992,94.51,43749,2026-04-25 14:00:00
TXN_322,WMTYTHJT,35.06,43160,2026-04-21 07:47:00
TXN_4253,7VUO0W7H,26.81,23125,2026-01-11 04:37:00
TXN_2282,V4H2ONCG,31.61,19966,2026-01-10 20:48:00
TXN_4033,DSWW6UVD,90.35,15455,2026-03-19 00:19:00
TXN_1358,0GIHOERH,105.88,45432,2026-03-12 14:46:00
TXN_228,CCNACJ7E,41.52,13472,2026-04-28 15:49:00
TXN_3248,9RFIM7XP,32.47,15900,2026-04-04 20:52:00
TXN_332,YNCBWMXN,90.69,12364,2026-02-18 22:05:00
TXN_3148,CHHJ6UA5,91.97,50285,2026-03-06 20:28:00
TXN_2175,0I084ZD2,79.26,31439,2026-05-01 20:37:00
TXN_960,Q4JTCUTP,48.47,32982,2026-03-04 09:45:00
TXN_192,7SSG3JCJ,29.58,39295,2026-01-25 21:12:00
TXN_136,I4JAXTZR,78.81,23663,2026-03-15 06:31:00
TXN_1107,S1WSMS31,73.61,18723,2026-03-14 06:31:00
TXN_2091,6NHDS7WN,41.31,25158,2026-03-29 04:34:00
TXN_1153,B617NS8K,74.79,19550,2026-04-23 00:26:00
TXN_1065,4AZFBLXZ,70.98,48107,2026-01-08 05:54:00
TXN_2738,4CYUDGJK,77.79,21901,2026-03-10 13:06:00
TXN_1062,OJTNCY3V,21.31,45565,2026-01-19 21:32:00
TXN_4810,8U72E7X7,49.44,13630,2026-04-29 08:24:00
TXN_3271,709EBQ9N,50.39,27206,2026-02-14 10:38:00
TXN_2150,U34AD9XP,58.61,25770,2026-01-02 01:04:00
TXN_520,UQQLICRN,26.86,38834,2026-04-29 12:00:00
TXN_2559,AU01P4HT,24.77,20577,2026-01-18 18:23:00
TXN_1855,ALB9A0B6,26.07,25538,2026-02-24 01:23:00
TXN_2920,MN3E7YJI,20.8,49391,2026-04-20 18:36:00
TXN_3214,PP73KAOV,43.11,24269,2026-03-12 01:18:00
TXN_4351,0IEVHWX9,39.99,42404,2026-01-27 04:29:00
TXN_BAD_6110,INVALID_VIN,50,20000,2026-04-10 10:00:00
TXN_3690,AELSRTOU,92.65,19690,2026-02-14 07:57:00
TXN_1747,2D6SELXK,46.71,24471,2026-04-05 11:32:00
TXN_3544,AWZROND1,74.82,44513,2026-02-09 00:31:00
TXN_3334,8J52OZ6U,18.71,25486,2026-03-14 22:58:00
TXN_2691,FLL9KNJQ,21.1,15260,2026-03-21 08:33:00
TXN_2845,5AQLM31U,72.76,40577,2026-01-19 17:00:00
TXN_1164,6EA6UD2S,51.02,11045,2026-03-25 00:39:00
TXN_13,UKNSCN07,42.67,42922,2026-04-22 22:20:00
TXN_2536,S9E3C9YG,37.75,29805,2026-02-08 15:06:00
TXN_4709,HLG6W603,53.32,23589,2026-01-11 12:30:00
TXN_604,NSNVODKN,34.16,35874,2026-01-28 22:47:00
TXN_3149,28OX0YJI,74.0,43840,2026-01-19 06:44:00
TXN_2605,SV6U5ZU2,48.91,25593,2026-04-11 11:59:00
TXN_3081,YWGPGW8L,109.05,17241,2026-02-20 07:04:00
TXN_657,HNKLVJ33,125.75,48825,2026-01-09 17:55:00
TXN_3201,LMSM7KEF,28.06,32874,2026-03-26 20:06:00
TXN_3480,ENQMGQEG,52.94,12189,2026-01-21 01:00:00
TXN_2893,1ZQ7F1UP,96.91,48005,2026-04-12 00:20:00
TXN_3945,T10NAIGE,66.84,16818,2026-03-10 08:30:00
TXN_3368,R0DC51UT,24.33,35566,2026-02-23 16:58:00
TXN_4775,A1UGWYYE,80.33,50343,2026-03-07 00:48:00
TXN_492,A85CNQ6J,79.14,38402,2026-01-26 12:46:00
TXN_104,Q97SXTDO,31.6,31665,2026-03-04 03:05:00
TXN_3130,SQTFRTMZ,28.27,16329,2026-04-30 09:25:00
TXN_2806,1UOSNZEV,52.29,39354,2026-03-05 11:28:00
TXN_15,7S7DZFGD,78.86,10559,2026-03-05 11:45:00
TXN_126,015YF1OQ,108.2,15872,2026-02-11 10:51:00
TXN_146,XDFY92ZK,28.93,42401,2026-03-15 00:17:00
TXN_3293,XVW7UP1Z,62.03,39130,2026-03-30 09:44:00
TXN_589,U4E8R2ZQ,15.06,13247,2026-04-26 04:58:00
TXN_1591,I3GCFYF5,19.6,17472,2026-01-18 13:06:00
TXN_3525,SFV8WZJG,47.03,31298,2026-01-31 12:43:00
TXN_2967,NXGJURVI,81.16,23247,2026-04-09 04:05:00
TXN_4004,QAF7C8PJ,58.86,17819,2026-03-10 06:26:00
TXN_4991,DAI32E51,40.66,21796,2026-03-03 22:40:00
TXN_1836,M96YQESO,81.81,17527,2026-01-26 08:33:00
TXN_3356,8G94S9SE,51.35,21663,2026-03-05 18:19:00
TXN_2068,8OH4BEWK,93.15,12038,2026-03-04 15:46:00
TXN_923,V5A1P0PS,48.77,36210,2026-03-07 21:58:00
TXN_3382,CCD3FC3S,110.83,42531,2026-02-11 17:10:00
TXN_2006,2U60ZUJK,18.36,16357,2026-04-18 00:56:00
TXN_3217,ZCC2LQX9,68.13,15311,2026-03-24 15:54:00
TXN_1232,H044RXPR,25.46,25215,2026-04-10 17:08:00
TXN_3497,AU8SSEGG,35.73,18720,2026-04-04 20:50:00
TXN_2056,0I9HYV62,49.35,41308,2026-01-28 13:21:00
TXN_2748,U55WEIYS,28.74,42144,2026-01-01 13:33:00
TXN_4729,X58AMQJ9,78.53,34330,2026-01-04 20:25:00
TXN_156,K2NEHJX1,57.69,44947,2026-02-09 21:17:00
TXN_574,F13WIW6I,83.1,36964,2026-04-04 15:10:00
TXN_2609,ONQEXKNY,62.89,25166,2026-02-02 08:58:00
TXN_2251,0G1SQ32G,63.66,29431,2026-04-23 01:32:00
TXN_356,NQ1B3827,40.82,49419,2026-01-02 05:12:00
TXN_3881,G5AG3R9I,18.57,17359,2026-01-23 17:40:00
TXN_2503,T1W5KRNW,59.08,24937,2026-04-10 04:07:00
TXN_1650,HBN94H9B,25.3,48218,2026-01-03 06:37:00
TXN_1770,SHY6JHAR,56.18,12596,2026-01-21 04:52:00
TXN_663,FTZCQK52,39.86,39406,2026-04-28 10:45:00
TXN_4839,CZEUI79H,54.92,21048,2026-02-12 04:22:00
TXN_4334,4411WFD8,63.49,30247,2026-01-11 10:35:00
TXN_4739,RVML9D4A,27.21,43803,2026-01-20 20:45:00
TXN_573,I44ZUSKH,28.8,16519,2026-04-23 19:57:00
TXN_2881,AID0Q2G4,97.77,14819,2026-01-20 20:38:00
TXN_2821,00TXSF7K,21.92,17212,2026-04-11 12:33:00
TXN_4817,W4PFVL4T,15.79,16756,2026-04-28 04:24:00
TXN_2819,WJTHEYPB,34.31,31142,2026-02-26 19:34:00
TXN_4711,FW4VJ4JL,64.67,36777,2026-03-06 05:40:00
TXN_868,95PI8ZNW,61.53,18779,2026-01-23 09:02:00
TXN_2555,D2CCSR26,30.39,11496,2026-04-04 03:54:00
TXN_1490,RSEOH92B,29.31,27281,2026-04-13 14:30:00
TXN_637,SOIS8LAG,97.21,12203,2026-03-02 09:38:00
TXN_1357,Z35MOP5L,24.25,33675,2026-03-24 03:00:00
TXN_1304,3E553GPA,33.84,40414,2026-01-24 11:41:00
TXN_2567,K0JOFLAF,61.53,13439,2026-01-30 09:02:00
TXN_3742,NTGHAYN2,47.01,39271,2026-02-16 20:31:00
TXN_4031,8SC1WGK1,47.14,19952,2026-04-16 01:03:00
TXN_3666,OVUPZEU6,62.81,34111,2026-04-04 07:31:00
TXN_3203,S3OUAFCE,29.13,13911,2026-03-09 19:41:00
TXN_4661,V4BFJVZB,26.05,26469,2026-04-27 22:13:00
TXN_4357,SO6XVVSS,81.67,26368,2026-04-06 00:26:00
TXN_1058,A51FXLZD,20.01,16782,2026-04-03 13:15:00
TXN_323,772MNQNQ,59.14,35778,2026-04-27 05:50:00
TXN_2777,J4D70D3Y,48.81,38607,2026-03-09 05:58:00
TXN_3199,HP08JKFD,41.57,19921,2026-01-11 13:30:00
TXN_1988,I6XXT8NK,55.4,21862,2026-01-21 11:57:00
TXN_571,35HKMGXF,31.4,31590,2026-03-10 19:08:00
TXN_695,A6W0W046,52.01,12711,2026-01-10 16:42:00
TXN_302,PWU4YUKU,88.77,17530,2026-04-26 22:43:00
TXN_4515,M7EMA2RP,25.29,16315,2026-04-22 07:14:00
TXN_1754,Z6ECKZ4T,47.4,17955,2026-01-01 00:53:00
TXN_2576,WK638DGT,51.41,19595,2026-03-25 14:57:00
TXN_4713,QU8GYP6U,50.26,41924,2026-01-22 22:48:00
TXN_513,QQUGVD6E,35.35,49631,2026-01-11 09:51:00
TXN_670,QBHKUJQW,33.84,15785,2026-01-04 16:51:00
TXN_1008,8094XA1P,102.27,41730,2026-04-07 21:01:00
TXN_BAD_6773,INVALID_VIN,50,20000,2026-04-10 10:00:00
TXN_1554,WJYQUH64,,20563,2026-01-11 09:18:00
TXN_3221,IL60DXO9,34.27,36226,2026-01-09 21:35:00
TXN_1038,NAGUPOYN,45.2,38045,2026-04-23 02:39:00
TXN_1463,5KN53H0I,24.92,23373,2026-03-03 11:45:00
TXN_1206,9BOZUK6J,54.01,20883,2026-02-02 05:29:00
TXN_2504,3XFUZ79Z,46.48,38939,2026-04-22 07:35:00
TXN_4346,75KA0LJS,79.31,35682,2026-04-10 07:06:00
TXN_2653,2RLTD6VW,-10,25227,2026-02-14 17:33:00
TXN_824,GGZL2VFR,25.23,38480,2026-01-04 08:57:00
TXN_2813,YQSJ7FDR,36.58,40939,2026-02-25 12:52:00
TXN_1823,DNMP8H2L,85.93,16623,2026-01-28 22:49:00
TXN_403,TPCX7L5K,49.17,34123,2026-02-21 17:47:00
TXN_4638,NUC34FVA,51.52,15415,2026-02-22 09:58:00
TXN_3092,K4ZWCPCI,60.52,36224,2026-02-03 11:25:00
TXN_4136,FV6HG19O,29.27,15061,2026-04-22 03:36:00
TXN_4495,ABGDRO32,87.79,37587,2026-01-10 00:12:00
TXN_4098,TGQ3ZWHX,44.96,37073,2026-03-29 06:21:00
TXN_155,3TPLGOVE,113.11,32557,2026-02-11 07:35:00
TXN_2632,6JJ6JH2S,46.26,26792,2026-01-09 08:06:00
TXN_3371,O25WNCBF,19.38,48720,2026-03-12 00:03:00
TXN_1139,BDLC2GPO,45.42,47341,2026-04-14 02:49:00
TXN_2820,KDP5DAW7,23.18,36667,2026-03-23 10:45:00
TXN_3268,G1VLKPW9,60.85,39165,2026-03-05 23:47:00
TXN_1901,0LBNKI9P,66.67,12735,2026-01-07 02:18:00
TXN_1496,O8O1S0K3,28.64,23187,2026-03-05 22:34:00
TXN_3171,42YOJYRI,63.14,23049,2026-02-24 01:42:00
TXN_655,SM34F3ET,43.55,22927,2026-03-15 15:55:00
TXN_2782,4N30I9FW,28.72,26872,2026-04-06 23:23:00
TXN_4701,25P1RMEE,90.11,20666,2026-04-27 10:25:00
TXN_3971,3GRWG574,77.28,40473,2026-02-21 12:30:00
TXN_4021,IDQBNHHH,73.38,21219,2026-02-11 13:38:00
TXN_1961,7RL8GZRF,58.16,15554,2026-03-24 07:27:00
TXN_3710,XN89I06C,32.74,46160,2026-01-29 08:27:00
TXN_3886,RQECFE9M,27.83,32508,2026-02-13 22:56:00
TXN_4056,JWN352G1,54.23,38901,2026-04-30 14:12:00
TXN_4847,GLW6R8OP,63.91,44859,2026-04-03 07:02:00
TXN_4122,8A6ZYBSG,78.11,15146,2026-01-25 13:34:00
TXN_61,OGAZXEOU,63.86,32226,2026-04-17 14:17:00
TXN_1538,ZWNT1PYX,24.91,25257,2026-04-07 17:15:00
TXN_3116,CFWA07CX,23.04,41180,2026-03-20 15:27:00
TXN_BAD_9271,INVALID_VIN,50,20000,2026-04-10 10:00:00
TXN_4148,TQG628JU,82.75,21185,2026-04-04 02:54:00
TXN_4840,CIYLBOTU,52.22,43520,2026-04-11 20:44:00
TXN_2957,Q6DI5ZEG,25.5,30962,2026-02-17 06:33:00
TXN_10,4KCVNNBZ,61.78,50203,2026-01-13 04:31:00
TXN_4502,UBY62CJ4,38.0,25174,2026-04-12 19:45:00
TXN_4311,E54HCI9A,54.02,14057,2026-04-26 00:02:00
TXN_3247,R08M9HUG,59.41,46908,2026-01-29 09:11:00
TXN_1530,20M7ZNE1,37.25,18136,2026-01-22 17:46:00
TXN_3374,KC7SZZC1,49.81,25658,2026-04-16 21:13:00
TXN_1412,P32Y1MLQ,22.56,10960,2026-04-28 17:39:00
TXN_3017,JM84VJ43,38.83,46727,2026-02-10 14:23:00
TXN_4133,DMGJ4P8N,48.94,44838,2026-02-15 13:57:00
TXN_2093,PZVRLEOY,21.22,30617,2026-02-07 11:45:00
TXN_3772,TWXOH0S7,78.43,36771,2026-01-13 09:00:00
TXN_986,QWMHMRV9,60.88,16631,2026-04-12 02:23:00
TXN_2839,60YG42OC,105.54,16776,2026-03-08 19:09:00
TXN_2063,HEI34SCE,72.46,42158,2026-01-05 07:17:00
TXN_307,28O3C03J,64.16,11868,2026-01-07 09:55:00
TXN_1675,ZT302CSN,33.58,35855,2026-03-10 03:35:00
TXN_4522,LCHCIN6S,37.86,44951,2026-02-18 03:07:00
TXN_3089,0EMLTNZB,59.08,20180,2026-04-11 18:26:00
TXN_613,Q2DEMN4K,89.18,23949,2026-03-01 19:24:00
TXN_1729,IRMXTQXG,39.87,39910,2026-03-01 01:19:00
TXN_2137,80CN3781,40.54,18803,2026-03-06 12:51:00
TXN_4167,TQ3IH9BR,69.9,41443,2026-04-28 11:30:00
TXN_2700,7MOF2PZH,51.61,36698,2026-03-05 02:45:00
TXN_487,3UPG9R29,43.81,15021,2026-02-19 09:32:00
TXN_3584,DNM0X0Y8,16.5,42043,2026-03-25 08:34:00
TXN_2673,VJP7NRG5,28.72,27940,2026-04-30 20:22:00
TXN_2971,E4IDKSH3,58.79,50302,2026-01-26 18:27:00
TXN_2375,EDSCNRQK,75.24,48743,2026-02-18 04:25:00
TXN_1226,PRBTGJKN,58.51,31107,2026-02-01 12:12:00
TXN_2156,XERZX7HW,29.67,25447,2026-04-23 01:00:00
TXN_328,MQWK5KEM,39.65,44696,2026-02-09 16:08:00
TXN_2281,GZRR80CR,94.07,42043,2026-04-16 19:10:00
TXN_3882,X9QEJVBC,110.51,10513,2026-04-10 03:38:00
TXN_3924,FR5IH901,80.91,37682,2026-02-07 18:42:00
TXN_1904,OQTP0G0X,32.19,34506,2026-04-25 15:56:00
TXN_910,K88K2ZJU,48.72,15045,2026-02-14 00:16:00
TXN_2966,PL1N9JWH,78.09,39805,2026-03-20 22:51:00
TXN_952,OCTPSK5B,48.62,11955,2026-02-19 20:00:00
TXN_220,CJ9DCY9Q,80.73,44684,2026-02-14 01:45:00
TXN_4897,WFZN7JLM,37.73,12059,2026-04-12 19:10:00
TXN_895,PJX8RDL7,53.18,20004,2026-02-07 15:06:00
TXN_1604,8EPXORCZ,62.14,38563,2026-02-24 06:09:00
TXN_2671,TPE0EW3K,28.1,30949,2026-02-04 05:00:00
TXN_1600,P8NKUQLX,26.45,34176,2026-01-19 09:47:00
TXN_4424,9PVOAFMN,60.27,38181,2026-02-07 05:05:00
TXN_4435,M8L976HJ,55.41,25879,2026-01-06 19:36:00
TXN_4765,TTW6CRJV,35.77,30112,2026-02-09 06:31:00
TXN_2715,CY893UDB,63.85,34934,2026-01-14 03:43:00
TXN_4530,6K1RBKD2,39.99,21737,2026-02-09 11:41:00
TXN_4900,VEGG060A,38.51,13379,2026-02-27 08:13:00
TXN_4898,46O0AP3R,61.1,39744,2026-03-12 10:59:00
TXN_749,2ZWITOZO,60.46,12681,2026-01-26 20:27:00
TXN_2225,A10TZ7VQ,43.71,18145,2026-03-11 18:44:00
TXN_1415,3AJQ42AU,31.21,42013,2026-03-03 16:59:00
TXN_2767,B2AGMUPL,48.33,33025,2026-01-17 07:35:00
TXN_4093,5E8W5EMV,28.45,31889,2026-03-13 17:07:00
TXN_440,JMZPSU8U,35.31,34001,2026-01-24 19:47:00
TXN_1460,UFVB448B,59.85,39730,2026-02-15 13:18:00
TXN_1127,WGQCFLL9,22.73,30330,2026-03-13 09:04:00
TXN_1311,XYFL5GR1,69.66,48613,2026-01-31 18:22:00
TXN_3209,1876C2BQ,33.82,17174,2026-03-02 15:09:00
TXN_4873,GB1S7O4N,40.01,14586,2026-01-06 05:48:00
TXN_129,HM3LS98U,32.66,22688,2026-04-03 08:33:00
TXN_1438,PNRCGWBB,67.42,35899,2026-01-04 09:35:00
TXN_4622,0I67IZH2,51.68,10629,2026-01-13 09:01:00
TXN_2571,1HH72VWV,25.41,41697,2026-01-18 02:10:00
TXN_3440,PL4QHOU4,53.36,42709,2026-04-17 13:48:00
TXN_3390,RWZLFSWH,32.28,38974,2026-01-27 21:01:00
TXN_4315,XZ1S17H0,88.55,14602,2026-03-12 00:52:00
TXN_4692,JTVAEEC6,47.73,49947,2026-03-01 21:45:00
TXN_2784,JXGWJI24,83.98,44058,2026-01-23 12:42:00
TXN_4750,7IBR5TWA,41.6,17982,2026-01-17 16:38:00
TXN_1338,PVSZ0OYD,75.36,12155,2026-04-01 13:36:00
TXN_199,WDZZUJP7,41.16,40806,2026-02-02 07:14:00
TXN_3227,QATCMLZ2,83.87,14992,2026-01-23 05:43:00
TXN_1664,SZVDDYQ2,75.22,18630,2026-04-20 00:14:00
TXN_2170,ZY7TUAAL,81.68,42151,2026-02-15 05:38:00
TXN_2844,45S9RDP2,29.51,11789,2026-03-05 19:34:00
TXN_2982,3APF1QN9,63.26,41397,2026-04-19 07:12:00
TXN_2482,5E4WUVY2,57.65,36593,2026-01-31 16:03:00
TXN_4309,TZE5BJ12,114.14,19148,2026-02-27 12:20:00
TXN_1440,Z7ZN7Z9C,29.08,18187,2026-04-21 08:38:00
TXN_2675,WDLVC361,86.47,19391,2026-01-29 15:55:00
